PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,SalePrice_Log
-3.8018283473506913,-1.9494310644238377,-0.12038759060527944,1.0432915598768377,0.13622147028014925,2.514444695101185,-2.1775361600040326,0.28420701936185294,-0.47838582752747805,0.9662758091977384,0.08728278461150134,2.258379011221272,0.6832946376787916,0.09561351603136548,0.9338766547905322,-0.7547246620440362,0.28481428722762603,0.633463998193555,0.3068859787245388,0.3833981919943673,0.21519237259910157,-0.8176718706840758,-0.712806744198887,0.9084877386962055,0.671354049290549,-0.47229417383033157,-0.15304177590283058,0.20412111752085926,-0.4953024132137479,-1.0149323158139476,0.6705726743774661,-0.7527035207262858,-1.1080983844501155,-0.5216255315073509,0.533050514086132,0.1619858999602088,0.7424137139778032,0.4599272411641915,-0.36326628564565133,-0.5069115318712115,-0.6103727318325983,-0.7656238417138971,-0.8441842180084953,-0.5984571942594457,-0.5295352992963941,0.6813416329419287,-0.22266080860433637,0.16210291834920165,-0.5571052778823242,0.03826940598249298,0.47628060929567434,-0.718242089551811,0.14122757520496954,0.5168354214154596,-0.2739413596036303,0.2121866200419033,0.29355611058874703,0.028062467136447243,0.28010272214835774,-0.166250789214829,-0.23947755175769417,0.5665096288815272,0.37858594428226744,-0.3344005185568033,-0.06351742601551395,-0.19143553796798063,-0.5655059752496169,-0.9514717588486311,0.20324622552012833,-0.5785862812795373,-0.23694624897362418,-0.2518439916928016,0.31082264518597225,-0.3933248116035197,-0.03701963804656011,0.4302565654957722,-0.008547273886982213,0.22319819437011776,0.0058962417415690475,-0.8006053176838871,0.270256909735629,0.048493148820609185,-0.005767167343229566,0.6195436711451662,-0.416030609796123,-0.31060971488239597,-0.372511471477265,-0.11765023213277831,-0.046193786312148995,-0.4844252727918373,0.32400673717027595,0.09753448861958396,-0.08769815806353366,-0.06397990615305528,0.25595891016000094,-0.33593868335016147,0.16993363224601268,-0.20737077098247292,0.641099987340096,0.0338772934601292,-0.2804271337606812,-0.42177022645240514,-0.031208738838425742,-0.4454573143760068,-0.4830538708232889,-0.08462871082133824,-0.1780942315836417,0.4182989309554402,-0.1862347070259567,0.4077224997002205,-0.13184398589269702,-0.1699721604756623,0.2176365064900084,0.12657153889082332,-0.064640219056373,0.15282916838292784,-0.27778442382624824,-0.252971264333911,-0.25617855013480084,-0.3037245749031054,0.4336054416583955,0.0236767345328674,0.057120518299541394,-0.2578538901181322,-0.2507969442998905,0.24348507432304273,0.1613086731449935,-0.3454965491441958,0.3268842034660884,-0.3745002117676798,0.10441949908467384,-0.15896382154292135,-0.154375261490159,-0.056519675366635644,0.2519705902659014,-0.36365967056452925,12.24769911637256
-0.11786181131798971,2.913510498625817,-0.47370867045399934,-0.4998614296513284,1.0195801742222323,-0.4651212554403896,-0.36384393148485,-0.8782868389267062,-0.19798337722505194,-0.2792454343348934,0.6417986863449501,0.5230392529419755,-3.0087836143195785,1.753183958536548,0.2924590975637946,2.726402735885835,-2.271571369458693,-0.16418868029986572,0.04009804492658086,0.5368771942067896,-0.8209466829678332,0.09476460863029179,0.9043057137721179,-1.2360340630945523,-2.819383080242672,0.6502500680879232,1.9884960020034885,0.6068614422928199,-0.9725186052206856,-0.37861262189376144,0.06556307599422478,1.4592549583151595,2.5132006239517635,-3.278368904921773,-0.9496340328527879,-0.14253249069869248,-3.930430544325636,0.7554559313607704,0.732462505616447,-0.19045278693725912,-1.1440824904654374,-0.360249690108982,1.341510630854594,-2.6377445645792377,2.8979743365908606,-0.5133740111889945,-0.7255391285085238,0.25392915738118066,-0.766765479269366,-1.8101231457594371,-0.14562653072192008,-1.3265877278752978,3.9135097576837947,-2.5264149093875408,1.2949617224709642,2.5574249154881166,0.8144063945788391,0.2279121752154269,-0.1439544968876405,1.1341912874976314,0.12630988201083249,0.853041948649096,1.729937301704135,0.23782639292706292,-1.2207578165189146,-0.6912500447829343,0.12395734486199766,-1.3531382294956886,1.3886445584429965,-1.9676845989933718,0.38450914365392524,-1.413582800737093,2.1679737896497127,-0.07718760165234295,0.017273464403084436,-0.6034555465163581,-0.3214666419708539,1.025853449406269,-0.3569417618131748,0.6202611608279731,0.3480055015158833,0.22756686325451606,0.25200827923772684,-1.921687884747846,0.2717639671428164,-1.9175652024912249,-0.17725674528038288,0.49028920583326696,-0.7474400880642481,-0.524318748678014,-1.4711842424680088,-1.9331059169988056,0.5430018460875743,2.5260173650789595,-2.502604731134724,0.7973814896372673,0.0016371872163561427,0.07002983073940088,1.8303395508660623,-1.8638207307354864,0.2174829394840054,-0.3128090944360446,1.0378088499411127,0.44318085992426565,1.7103328396682558,-0.7069302586959852,1.066469942159609,0.5184447104696356,-1.680689252994209,-1.8034719033066935,0.2843035548026535,0.2995732469818827,-2.308744476284809,0.19689872781517287,3.296329249526292,-1.415516065040108,0.6615914481374664,-0.5883330089143148,-0.589416258821708,0.38531605237164607,-0.08421751165136256,1.7315095691511055,0.42864344044342145,0.7098922632430118,-0.9619786761995519,-0.4673989556477979,0.01899620420786292,-2.208462326132343,0.5972357224944216,-0.9293363100635165,1.0462665824820228,-0.5357839515871459,-0.06574772338828795,0.9918636653541888,-0.7865585141292466,0.07228009728578681,12.109016442313738
-4.645845579775682,-1.2298378022728012,0.4622171509306036,0.2689753324324646,0.4586985561462307,1.9125301711290448,-1.595039259573979,-0.10152377614630147,-1.1272283583097755,0.917396870703038,-0.5688902032153091,1.2720090956110808,0.7549890962015597,-0.05274377871030193,0.7068355752356045,0.298487111687445,0.11730945724849466,0.47045517950787874,-0.40337471350644083,0.7018712734304962,-0.04720173212432642,-0.3684665266984788,-0.745546704922137,0.8008254513512357,-0.18970356250748113,-0.20760125736509363,0.14381382240197157,0.1675873742972084,-0.24171450192156127,-0.875384565866941,-0.014797658333376321,-0.5312007470616409,-0.9895544934681492,-0.1503016822709934,0.6798128066330528,0.24519893548928665,-0.06643680841372883,0.1587802506201419,-0.4177066843097657,-0.40655582688335895,-0.8636371746440965,-0.28947771628533037,-1.4232205068231107,-0.43328372108857804,-0.7807826446069879,-0.06319225223495287,-0.6082988457361935,0.10336685583603884,-0.6299198240914086,0.2857736340432114,0.5826734216819367,-0.17398084410889875,-0.17219541382638573,0.6174117110010119,-0.3756951835301437,-0.2089008620754573,-0.268614485472313,0.2632860402470971,-0.10267092948901761,-0.772407632385279,-0.12196819587864068,-0.40892350554931606,0.16720830960563424,-0.209903288142943,0.05786410553747818,-0.16742114271074665,0.4141479100024513,-0.748392510886585,-0.024446529066213273,-0.38487042533805554,-0.06720743909254596,-0.19189484207227261,0.5208297969556157,-0.40577693636464374,0.5664603546487303,-0.19332427560196386,0.45102347834262085,0.3915367905806279,0.04197084641368575,-0.7905171011694847,0.07163024999567615,-0.601825816354905,-0.3474740083313254,0.6760971849763161,-0.43446454164310483,-0.03382737942804492,-0.23660820247917183,0.46663399468642264,0.49842374285071483,-0.7245647452037103,-0.8320149948287213,-0.54938152479941,-0.2625319785025511,-0.3080828740593433,-0.06076493484238922,-0.0425387258303395,0.5514185559744103,0.48171731252324584,0.18511002873902818,-0.16163185415822615,-0.4523680531863881,-0.7079528311075489,-0.11331111646121753,-0.17084142370530814,-0.3055296073199659,-0.06870006006714864,0.18981065675629674,0.7692447572933013,-0.4854955440059893,0.5070694057294244,-0.13102407805364832,-0.21529045539363423,0.1825159700091083,-0.10780003257548093,-0.08930404315220973,0.5097636072777348,0.026825775257096774,0.5271337306843854,-0.04488462668032406,-0.08838059260803033,0.33446920167437766,-0.4087050393478697,-0.2892396147098882,0.3004438597334846,4.6085218011688804e-05,-0.018560090179563563,0.48434344548059277,0.055542572119144575,0.3647407392242816,-0.5566098266450669,-0.7713922188576221,-0.268209132045329,0.23563723216326937,0.0009747588010618084,-0.2071659789478574,-0.009643448981002183,12.317171167298682
0.7545498922575002,-0.005536206492200842,3.5752324832668894,1.0076511986704673,0.9892230966825218,-2.30298006802251,0.7095295851924521,-0.5833624519601283,-1.0745887455969423,0.838739548092858,-0.19617792085106917,-1.0916035876959882,0.13289359620314495,0.3856196866998711,-1.0923138122678395,-0.529053749093816,-0.010186118464613932,0.35906395875783736,-2.115722409113767,1.4557466083169952,-0.6517211533103022,0.4515867704412265,0.18935547528516547,-0.813893624473762,1.5087792620930154,1.8414237438578498,2.3879015187398096,1.021109378350795,0.5031774924089827,1.6273442168392727,1.0762610278881684,1.0282915223358482,-0.7412393128590309,0.3520477551175859,0.35727434194862545,0.47932734308412017,-0.031286148316900804,0.5684435435666372,1.028062185077905,-0.9966002240446016,-0.03448054372360727,-1.3481629558354178,-1.8958337673074839,0.5827857534130272,-0.6866774712670412,-0.10604739593355346,-0.8690194493796537,0.38537185600895874,-0.7754579295905791,0.0646518779336001,1.0952911070832099,-0.30356056153417205,0.8293897136310842,0.7677531982847248,1.7328649653634272,-0.6867700775791938,-0.15564149637757377,-0.4432878425857897,0.08388800948809431,-1.0329188810878962,-0.8835020147091837,1.2907860088535137,-0.5640575480263352,-0.04126849745068146,0.6300052217770975,0.33626329449145687,-0.16634042111045513,-0.06692002739580344,0.129905541105629,-0.3976253779647763,0.576581340518918,0.1452017673400959,0.08946499865220074,0.2162897477144973,-0.23121888785847178,1.1112648348990748,-0.3942846526445522,-1.1264748604222126,-0.4781354747093247,-0.07382075595920266,0.8224826388868934,-0.935223126594284,0.9530863901884994,0.5803817077292697,0.03899762206831646,0.2567897508065688,-0.07428921098030244,-0.32813860679137874,-1.2210572464656175,-0.6513403994655533,1.3324994321660915,0.18850688128728285,-0.33325838748000813,-0.6802876446490862,1.5363833405498644,-0.5840480147074223,0.608938320850612,0.5303322009556599,1.307879962680346,-0.03509369945215532,-0.715667888624296,1.0960738458479908,-0.09802057642028164,0.8826344789780683,1.2494075605931558,-0.9584261507722249,-0.0317915571325644,1.1234072491707086,2.2975542463274308,-0.5099779178082402,-1.4638043193389265,0.7768499617093008,0.8904934964182123,0.8051080914870211,-0.2064769349999512,0.616528525453543,-0.623101257840387,-1.2395810189044079,-1.004863788707609,0.5088861778880334,-0.25580492535417826,-0.5586376551872689,0.019623751851647584,-0.04207425397493303,-0.0031383941644232477,-0.5379778472214519,0.6390791375025328,-0.44491843182075064,1.6739303440448619,-0.37209415553922753,0.43787149420118265,0.07164893068668843,-1.7918570637443534,-0.1598449835773243,-1.138438278750028,1.5801419269932,11.849404844423074
-6.399109398721759,-0.7766764704473632,2.331594305540729,-1.0445731037891106,0.7803931455811327,2.0565272836143116,-1.4159080249990394,0.3683709063952969,-1.1769420501200767,0.5791288956933817,-0.41980109528804643,2.4217305268164746,0.9489436293673912,0.05381253516523694,0.07533986692004853,0.30765306272038934,-0.33671910949531136,0.31705820080919533,0.7178975214071817,0.9133130695857773,0.21368070717457793,-0.658112900225575,0.7705107330340338,0.10737038944607045,-1.0057462475018502,0.710922445009553,0.8648814835160483,0.15585199369138222,-0.3309635391755392,0.9200713315854656,-0.6690670180564746,1.163661869768175,-0.8039555830569863,-0.8373616711144438,0.5866957486978197,0.35943103694622336,-1.6576959352254625,1.5396166825427353,0.900955628933882,0.5047806325334748,-1.4539731549768877,-0.985587086196594,-0.8049013453263966,-1.417835713268884,0.24262292769586605,-0.4672101799427911,-0.4104344700763601,-0.7901396772826422,-0.24301774464299294,-0.07610378438386886,-0.16451616610883255,0.3512023727010317,1.2708144755541502,0.1360182267805344,-1.0245669361354812,0.1914573773320248,0.19045983114663964,-0.6120293459917865,-0.1982349903431788,-0.0075038918446537,-0.627827603619244,0.981441605219994,-1.8509605786645198,-0.5368253314550119,-0.8717798671384284,-0.6070992070809692,0.5386208884626692,-0.1835475842615863,-0.6293548135630006,0.4285892330256192,0.21962702235302786,-1.4850831069103736,-0.1836310322930973,0.6909114359350017,-0.8666572227886656,-0.43097480539108435,0.1519396741070509,-1.5122136015253658,-0.6112300669632679,0.787811294727809,-0.1134595367670209,-0.5207058647635111,0.4754902269739791,-1.5841220009672716,1.1890914954152627,-1.0208569128238105,1.2655437559492237,-0.602260829006333,0.06858130958278436,0.34533584467712497,-1.2732584373982883,-0.3800570128214031,0.42297650224592875,-0.6634533894812477,-0.9798181378739924,1.6170697291012026,-0.8936275712899566,0.8344908392092586,-1.0084460226407004,-0.28229925220687174,0.7805737991480424,0.4997134653551298,-0.5187073273637631,0.6849320454230179,0.4709293479805304,0.03387638804043158,0.30862636828889156,-0.518335702938204,0.1564147928559385,-0.7218104900453886,0.49682534240035486,1.5408257224453514,0.06564183225077425,-0.5313867167130143,-0.11813971096457855,0.6709386222306333,0.3219312282049154,1.764281387724831,0.691293164226623,-0.08216366162176007,-0.04378894315790323,-0.8813929184709598,-0.10394465717778306,0.029304690188153147,-0.08915888936286447,-0.46593607923169744,-0.45531976177325656,0.28802953605115494,0.636293513543076,-0.27125269788245093,-0.39265092261216034,0.4872719156263527,0.8237786077566007,0.16630162309248694,-0.12422502404808011,-0.20533159208385693,12.429220196836383
0.37653761646977174,1.460878576553226,-0.25748418327729,0.9933395723109857,0.7347737392664759,1.3419698180939623,-4.8792572458471515,-5.200008419123156,3.875180476173724,-5.266510864478639,-4.630266060473241,1.3796597128384633,3.0312770305097354,0.27488274293535553,0.9552482084590218,-2.5513942247822254,-1.1095990928967376,-0.6322116921196991,-1.1588878733493537,0.4349926480765618,-1.5368407916834055,0.3498149047736466,0.9189663734285533,-0.43281186959502116,-0.47861639746318824,-0.25122407563772764,1.765122041938174,0.28999384410313545,-2.8510678234970386,-1.7729495268591622,-0.13534350466013495,-0.14764938644124562,-1.4970767370223448,-0.730367983019593,0.007932845532504947,-1.8484776969479058,5.145600389518328,3.9490241563298376,2.2073903244137125,0.4161307546451385,0.60002644971719,0.5074765822635879,-0.20546901588313027,3.0750490050363344,-2.9781668858057566,2.7207988318656895,2.549631861765157,-5.131634727344699,3.474923788241726,-5.450854699314299,-1.0311717200543224,-1.0524500739353562,3.3900665591240324,-3.7758113467615533,-2.3103384144292347,-0.2652809277276876,-6.692967084970904,-2.1633321841995925,-0.4935778878132273,-1.8050482873494484,-3.2610842137731635,-1.749246793878345,2.9024289755829553,6.901150451191552,0.1487220733405989,-1.9276775810746973,2.16632985080561,1.6840165226424513,-3.6837413918331126,-3.854009054376088,-1.8759435554503394,4.929421498955668,-4.897096327954395,5.8364155260781745,-0.5145580558409963,-2.6756541571543444,2.499125513508237,1.3031491378115578,-0.13969983336506087,-2.3697541126227373,-2.553606904884703,-3.123721862096681,0.3148631688590778,-2.0981993751060015,-0.8034475673144656,-2.6815091097242014,-0.719899062141201,0.6909449076000187,-2.1240801132153044,1.8248539930669458,0.9694849724229948,-0.7314537474699578,0.799113573777211,1.9356182461983673,0.7146085629516054,2.234530053868102,1.0640180378141182,0.43014741477125845,1.2539735593385493,0.2584036427416795,-1.215306013160593,1.382623704246941,1.3299733505138516,0.5612001344726419,0.06458367258412788,0.43776278735820723,-1.9162288102315939,-1.591359953744956,0.7262701565072734,-1.6085184936604144,-0.021256839580835536,-1.4030452800238187,0.1441610050614498,0.6852252346377457,-1.814007674381726,1.549465074162707,1.8758494464962223,1.4501538108824925,-0.09922064070467236,-1.0376836151003201,2.7419734925777464,0.797221346869883,-2.4466550108097325,0.0968339797762691,-0.15911643259417513,0.1877548717485096,1.3816661365015896,-1.057144756679957,-0.30385672380647166,0.9522801668194788,0.08111116479943853,-0.7809955585439063,0.4341613066760907,-0.966839157624086,-0.22998318724756775,0.420664638784351,11.870606902224587
-5.8006995297502995,-0.017463645281095466,-2.399298335584368,-0.5661009722261406,-0.3949630876620812,-0.8030038504519204,0.1564102388525745,0.16001663406751637,-0.14932953475333918,0.46657836018396237,-0.678533362453687,1.6711557562655877,-0.5182891302216651,0.754834587320598,1.074501692340145,0.09664574302057488,0.3283872216505225,-0.06324465275011286,0.39709600908735443,0.5215971916784536,-0.5524701734440192,-0.02582409676367761,-0.30261857822722527,0.6053926719455213,1.0156379471309074,-0.013096963369409907,0.7090057438582119,0.6669588155570186,0.31751273107595784,-0.18545100351174149,-0.10582970961052372,-0.563150923006607,0.3428423361693229,0.9345166015515625,-0.5403947441842475,-0.6262817544163076,-0.6423790858977027,-0.9969285021025414,1.0166398593416934,-0.2244644036158974,-1.3631152416529497,0.1646837335493738,0.3986355236064498,0.36733846318696134,0.07757283220886228,-1.1117455578810578,-0.16629141168072867,-0.31018212391525235,0.17930738167209728,-0.43917227281288634,-0.5341251157197583,1.038192765216398,-0.5130794068425567,-0.7807904920666049,0.8210426647243784,-0.1557658309046354,0.23956400343816325,-0.13279790837422642,-0.3159690187933262,-0.27993919296383724,0.8104168698951478,-0.6906412341272735,-0.35068276643806584,-0.39895162583504695,0.0948225850654673,0.6585520821587648,0.2599961015541375,0.44368008428854283,-0.262648061465163,-0.3100171274046407,-0.10689389250986589,0.07931459693505395,0.2189022764286438,0.4786347029856915,0.14222426563603455,-0.49443092373090186,0.4351317073380595,-0.33573848414139373,-0.06775660623962518,0.6104055690936429,-0.47982668400509054,0.44719065132775676,0.16662314127595784,0.3831149559821214,-0.2922147613092125,-0.7449810769191763,-0.18411181309406305,0.4028273631822038,-0.14087829566364252,0.27514666803128834,-0.6920734121738933,0.6803731948058888,-0.010695203954412185,-0.2906195796933131,-0.3241277108731451,0.24531000359701152,-0.19325630596180557,0.06504101861718928,0.7229412657288514,-0.1498562493574599,-0.5539144714954669,0.356691529852958,-0.21087465312500742,0.4700513205517535,-0.02090809806457132,0.49441112172463164,-0.8746959988571403,-0.6140796763772582,0.02827863678048084,-0.6051229190186368,0.4737362513975352,-0.16208815371113391,-0.17557685118788965,0.11508749297459997,0.45221653762907976,-0.5637109568661797,-0.5026563778259542,0.30545471552104647,-0.7017238565724864,0.17911522878646585,-0.1411989703405749,-0.20191629882621046,0.1813405633193502,-0.07923037443137129,0.14765787920004922,0.4492169059011726,-0.5033893641507082,-0.3310912738008672,0.3374691930702253,0.6575723111985651,0.6860589293808425,0.343696934978594,-0.058821307345568265,0.1819225915263177,0.23522377413479612,-0.2780903170173601,12.634606283893019
-2.182597237594772,3.021371936252843,3.876693102645552,-1.5727197614809658,2.8352802017008147,2.483379044809805,-1.4957511085185973,-0.26091920930416196,2.841844016868201,-6.105864359715069,-4.319666334907613,-0.005938879392577659,0.2924394756082249,-1.7870183116988134,1.4659410032181202,-0.060637557438174644,-1.9624923468662512,-0.5884463096051964,1.236693641445551,1.258896857238471,0.11595585861136641,1.4228591079465234,-0.07880275861522779,-0.2114143655136413,-0.02266765328740192,-0.17763976038364065,1.1190615246362061,1.203268750433905,1.5666849207642133,0.19735410715440313,3.5511424927221,-1.207051027415243,0.6297585347286544,-1.760114734022268,-1.1279078138694767,0.581505524589512,0.32144430638630916,1.892572773705552,-1.2257010051922832,-0.5225280153405354,-1.758592764954625,0.20822545838221992,0.8417753997585969,3.05025259023714,1.5913639569161524,0.06782718280794643,1.0785608255702073,0.34236558553248286,-0.7176269216193246,-0.4625330851594925,-0.43691594553165713,2.9568403483602945,-1.1848956366014398,-0.1851741532942943,1.0778785959292103,-0.6380980797298668,-0.09608208774102349,-0.5578775317802536,0.11491731587277598,-1.029793882724787,2.0656239725100796,0.1976994117499905,-0.3228709733090116,-2.027935518774023,3.196262981750082,0.3810346494420389,0.7614302184505836,-0.030902743886671857,0.12802488423719807,-1.3125437692449144,1.877870841765222,-0.42267323274791424,-0.28740374461250634,0.0692310827045181,-0.7315169493502515,0.0728714282004016,-0.31982957004629065,-0.8811895419681314,-0.39710305515581207,-0.34113099104497213,-2.001649331584775,-0.2084749780409011,-0.9377914309924463,-0.24654529836205968,-1.3254630099527924,-1.785452636245907,-0.0977284320039002,0.01277027064275657,-0.8769280002225385,1.1734080698694342,0.02340097015489776,-0.7950169499397519,-1.0054631387377302,-3.2816706795488937,1.536526006941653,0.29587131557050117,0.9490535170685916,-0.12008969686323193,0.4672719500245648,1.2577276653736902,-0.5904010152637795,-0.0028533863782797975,-0.009044270180614183,1.9414990232451053,0.39579991194804304,1.0271291767688344,-0.5392690881428432,0.8856591228027176,-0.405378245293767,0.03348596509582946,1.0617734337885358,0.7955996431591511,-1.4828362171495997,-0.11704459047964406,1.2908875303255585,0.79185170347256,-0.41242475404800216,0.4410926671422005,0.32999704573135985,-0.243370612714989,0.5552560964822534,-0.9422726927386922,0.1422545401192848,0.8562268976629622,-0.3458478002437091,-1.3782863967305106,0.2728784512848586,0.0020761922367321856,1.06910537905519,-0.051405186618756184,0.015070658284616843,0.6428827836555167,0.9740836077392481,-0.20583621734545557,0.6581940993289216,0.637194805321966,12.206077645517674
3.445378935603397,-2.438107969214867,4.245226766394217,0.40354177538478914,-1.6795109665028887,-2.92937349925708,2.6358588798738487,0.8551647094652695,-0.8970263506643676,0.6875890975872256,-0.2846591625277021,0.20272990876200012,-1.3229517031053841,-1.073961350686607,1.1180221661403353,-0.2826105911544675,0.29854798887044015,-0.890298412912882,-1.3608121336804146,0.7508637120453329,0.8908549353675564,1.5677039608705143,-2.216700049705938,-1.64256931822099,-0.30359722136944284,1.507858194789791,0.5367501509617201,2.800846146648545,-0.5908534616324117,1.7160977606082701,2.160124916501204,1.6946522461449771,-0.6376041990966694,-0.8628939290842826,-1.1931680134115,-0.19292852603327637,-0.14882881271807039,0.1892345451540844,-0.2994635598421802,-1.0625824285605314,-1.082367934996341,0.9209604604385885,-1.0258893788374588,2.043684957959505,0.4562408047837949,-1.2933233637004924,1.6974236894421295,0.9479612864296882,2.5695386268277804,0.7268932291216544,-1.0540124180011325,-0.1396054669373819,-1.176999458637593,-1.7164793675003374,1.298233211302677,-0.2857823272636335,0.18607500548114433,-0.8108965239847136,2.1581741393488256,1.5946684235575301,-1.1850116143779916,0.3111542765606194,-0.030535389871314225,-0.4024777719409958,-0.13785418237736857,-1.2026446181891546,-0.08104768827528394,-1.331869161142218,-0.34026233975328535,-0.01933198744772504,0.195063965179958,1.421555559396603,-0.2585148534401639,-0.7672486524366611,0.034657010349510194,0.37824321339913436,0.2482244322283982,-0.008371926015182652,0.09757747464922949,0.2559474437042959,0.06402212563311759,-1.8264921305243287,-1.0489937034504584,-0.007761884565477443,0.5360973892948058,0.17598646294099202,-0.6789974894120042,-1.082656882390093,-1.739683026832357,-1.2288744332946178,-1.7841593102195623,0.7051744254038039,0.6659245716709553,-0.29724607753315924,-0.2768517614599853,0.4948459740521224,1.8378900107716811,-0.9680421068507589,-0.8220197403350731,-1.1524686929497312,0.4793516465014233,0.0880790964519963,-0.631349841354484,-0.17863695247754596,-0.5506852829342898,-0.5123910937533322,-0.07068462618267671,-0.45998125904063863,0.7545891152337929,-1.2389003155349265,-0.6040039254025277,-0.8775401216255212,1.5828871661653332,-1.4423477595991074,-0.17249179707532403,1.812740044527202,0.6267946608080692,-2.797002441390324,-1.0406154316977994,0.1261591083307111,-1.2895074234548245,-0.5759789393213998,0.7797797984051957,-0.01537842583723722,0.6559009518032636,-0.8507988800805095,0.15172487233183757,-1.168924513648405,1.806691561954193,-0.6673886825088992,-0.6844185421375707,1.0952238589405892,-2.5425072233887325,-0.8990657237137741,-1.2003620696734476,1.5451801584278122,11.774527900858468
3.5345145764000416,0.5362688345859802,0.5761192300171609,0.9903485340766631,0.28399540573621074,-1.2143966780306568,0.7532275632173249,-0.4973844472187013,0.6956597159757704,-1.8873647702792824,1.22287679792701,3.3116120263301108,-2.642031144578683,-1.1206727351961234,0.3766987354851371,5.870251074932532,-1.137878916986853,-2.1206144424185993,-1.8368906654601898,4.030869139521435,-0.24491615936480063,-0.7934205446834247,-0.5719762195802666,0.8033830136066603,-1.97288241753527,0.8753757833165977,0.06030953516113985,-2.3574018747406758,1.6589948679313018,-1.147448531354295,1.0486588969877775,1.8112992294043524,1.059634634136997,3.1699632730858096,0.7034621539717205,1.0596693124600085,1.0937982550545444,0.4049454365118175,1.7295642650401337,-3.486127437362904,-1.4107247735337893,0.5451860380408593,-0.33186059776578825,-1.895066481419353,-0.21237201967996028,2.5741899765765273,1.550898880456208,1.8779859852780247,0.11747597319710108,4.057851776273778,0.6162801806041925,0.7487854941580333,2.3036440676349783,-0.7294670683278932,0.1336802782775741,-1.339984210277811,0.15191211392353796,-0.6277885253337445,1.073558633591001,1.6608558687834545,-1.4880846407774215,-2.2715902600651923,-0.28864750837802355,0.9007004928520822,-2.383953916645602,-0.7520100541185619,-1.1851916485375467,-2.085407516579768,-0.453731931501217,-2.4758367935852474,0.2724082504679752,-0.17132074221969723,1.02746416718987,-0.5758320181170299,-0.7329059147093787,1.5249454676949372,1.9114437662240902,-1.4344356510122862,0.06968131670996673,0.425632875280612,-2.2555275026201453,2.2569703670193473,0.2562261896145981,2.519734558019255,-1.7864268420194689,-2.4074975185690777,-2.1705980743737876,1.5795211342036413,1.2747226595692616,1.146657888848024,1.4181111732507323,-0.03606545942859136,2.583107160652088,-0.6697622939243272,1.3022013050403682,-0.5661541836752058,-1.9088273219586263,1.9509851157284743,-0.8645684477801182,-0.6371243972315317,2.7712424035465113,0.13171550665746296,-0.3621783052396168,-2.230568776609422,0.9322574571991725,0.1565421464168519,-1.9848504129178668,1.5572387717888339,-1.345130128111837,1.1143692719221336,0.825602977194535,-0.6561848749940884,-0.33049859531200343,0.29413277828046797,-0.45174502492038493,-1.015651196063507,0.09691076582723572,1.176674302762147,0.8683435644727462,-0.22227218764988582,0.8168725652218475,0.043673327557780674,0.3468014683807198,0.06869276438187003,0.6430280341010913,-0.3591928131843254,0.6945062871061157,0.7432961135726237,0.020485446731527798,0.3470529564139857,1.5542953042640617,-0.008123478461646114,-0.33521319636439784,-1.1722784666795432,-0.13801825347007554,1.5313782366340252,11.678448377988165
